action_id,hero_BBs,at_preflop,at_flop,at_turn,at_river,equity_preflop,equity_flop,equity_turn,equity_river,nb_players,action_fold,action_call,action_raise,amount,winnings
7863,222.5,1,0,0,0,0,0.15,0.1,0.14,4,0,0,1,3,1.5
7864,224,1,0,0,0,0.06,0.29,0.33,0.28,2,0,0,1,3,1.5
7865,225.5,1,0,0,0,0.37,0.27,0.33,0.32,3,1,0,0,0,0
7866,225.5,1,0,0,0,0,0.16,0.17,0.18,4,0,0,1,1.5,1.5
7867,227,1,0,0,0,0.88,0.48,0.51,0.44,3,0,0,1,43.5,12
7868,239,1,0,0,0,0.2,0.32,0.37,0.45,3,1,0,0,0,0
7869,238,1,0,0,0,0.68,0.57,0.54,0.59,2,1,0,0,0,0
7870,237.5,1,0,0,0,0.38,0.4,0.36,0.44,2,1,0,0,0,0
7871,237.5,1,0,0,0,0.5,0.38,0.36,0.35,3,0,0,1,1.5,1.5
7872,239,1,0,0,0,0.92,0.75,0.8,0.69,2,0,0,1,3,1.5
7873,240.5,1,0,0,0,0,0.19,0.16,0.3,3,0,0,1,240.5,1.5
7874,241,1,0,0,0,0.96,0.75,0.68,0.7,2,1,0,0,0,0
7875,240.5,1,0,0,0,0.5,0.61,0.42,0.41,2,0,0,1,3,1.5
7876,242,1,0,0,0,0.5,0.39,0.35,0.33,3,0,0,1,242,1.5
7877,243.5,1,0,0,0,0.48,0.45,0.55,0.59,2,0,0,1,244,1.5
7878,245,1,0,0,0,0.71,0.4,0.33,0.41,3,1,0,0,0,0
7879,245,1,0,0,0,0.18,0.35,0.36,0.43,2,1,0,0,0,0
7880,245,1,0,0,0,0.32,0.25,0.35,0.31,3,1,0,0,0,0
7881,245,1,0,0,0,0.39,0.47,0.39,0.4,2,1,0,0,0,0
7882,245,1,0,0,0,0.01,0.19,0.24,0.35,3,0,0,1,3,1.5
7883,245.5,1,0,0,0,0.21,0.33,0.36,0.32,2,0,0,1,41,-9
7884,236,1,0,0,0,0.07,0.3,0.33,0.35,2,1,0,0,0,0
7885,236,1,0,0,0,0.39,0.35,0.29,0.29,3,0,0,1,1.5,1.5
7886,237.5,1,0,0,0,0.59,0.5,0.47,0.44,2,0,0,1,1.5,1.5
7887,239,1,0,0,0,0.88,0.49,0.35,0.34,3,0,0,1,3,1.5
7888,240.5,1,0,0,0,0.41,0.41,0.33,0.48,2,0,0,1,3,1.5
7889,242,1,0,0,0,0.69,0.44,0.45,0.35,3,0,0,1,242,1.5
7890,243.5,1,0,0,0,0.24,0.34,0.42,0.29,2,0,0,1,3,1.5
7891,245,1,0,0,0,0,0.15,0.23,0.33,3,0,0,1,1.5,1.5
7892,246.5,1,0,0,0,0.13,0.31,0.39,0.45,2,1,0,0,0,0
7893,246.5,1,0,0,0,0.01,0.17,0.26,0.28,3,0,0,1,3,1.5
7894,248,1,0,0,0,0.89,0.68,0.6,0.52,2,0,0,1,1.5,1.5
7895,249.5,1,0,0,0,0.83,0.46,0.46,0.41,3,1,0,0,0,0
7896,248.5,1,0,0,0,0.54,0.46,0.43,0.56,2,0,0,1,13.5,4.5
7897,252.5,1,0,0,0,0.02,0.35,0.32,0.43,2,0,0,1,253,1.5
7898,254,1,0,0,0,0.06,0.27,0.22,0.26,3,0,0,1,254,1.5
7899,254.5,1,0,0,0,0.95,0.75,0.65,0.67,2,0,0,1,34.5,12.5
7900,267,1,0,0,0,0.53,0.55,0.43,0.43,2,0,0,1,3,1.5
7901,267.5,1,0,0,0,0.13,0.3,0.29,0.39,2,0,0,1,268.5,4
7902,271,1,0,0,0,0.37,0.45,0.37,0.43,2,0,0,1,1.5,1.5
7903,272.5,1,0,0,0,0.8,0.64,0.6,0.58,2,0,0,1,3,1.5
7904,274,1,0,0,0,0.99,0.87,0.76,0.76,2,0,0,1,3,1.5
7905,275.5,1,0,0,0,0.34,0.42,0.44,0.39,2,0,0,1,1.5,1.5
7906,277,1,0,0,0,0.69,0.6,0.56,0.59,2,0,0,1,1.5,1.5
7907,278.5,1,0,0,0,0.96,0.7,0.67,0.7,2,1,0,0,0,0
7908,278.5,1,0,0,0,0.45,0.47,0.48,0.45,2,1,0,0,0,0
7909,278.5,1,0,0,0,0.02,0.22,0.25,0.27,2,1,0,0,0,0
7910,278.5,1,0,0,0,0.31,0.5,0.46,0.47,2,1,0,0,0,0
7911,278.5,1,0,0,0,0.05,0.29,0.34,0.36,2,0,0,1,279,1.5
7912,280,1,0,0,0,0.97,0.72,0.76,0.52,2,0,0,1,280.5,1.5
7913,281.5,1,0,0,0,0.27,0.22,0.33,0.32,2,0,0,1,282,1.5
7914,283,1,0,0,0,0.97,0.84,0.81,0.7,2,0,0,1,3,1.5
7915,284.5,1,0,0,0,0.07,0.28,0.25,0.4,2,0,0,1,3,1.5
7916,286,1,0,0,0,0.37,0.37,0.39,0.45,2,1,0,0,0,0
7917,286,1,0,0,0,0.64,0.66,0.6,0.62,2,1,0,0,0,0
7918,286,1,0,0,0,0.32,0.38,0.35,0.46,2,0,0,1,286.5,1.5
7919,287.5,1,0,0,0,1,0.98,0.89,0.89,2,0,0,1,3,1.5
7920,289,1,0,0,0,0.76,0.72,0.58,0.57,2,0,0,1,3,1.5
7921,290.5,1,0,0,0,0.42,0.45,0.46,0.53,2,0,0,1,3,1.5
7922,292,1,0,0,0,0.56,0.6,0.61,0.54,2,0,0,1,3,1.5
7923,293.5,1,0,0,0,0.31,0.28,0.42,0.4,2,0,0,1,294,1.5
7924,295,1,0,0,0,0.59,0.52,0.48,0.5,2,0,0,1,295.5,1.5
7925,296.5,1,0,0,0,0.75,0.57,0.68,0.56,2,0,0,1,3,1.5
7926,298,1,0,0,0,0.37,0.4,0.37,0.45,2,1,0,0,0,0
7927,298,1,0,0,0,0.16,0.34,0.39,0.42,2,1,0,0,0,0
7928,298,1,0,0,0,0.77,0.72,0.66,0.7,2,0,0,1,3,2
7929,50,1,0,0,0,0.96,0.57,0.62,0.46,4,0,0,1,1.5,1.5
7930,51.5,1,0,0,0,0.59,0.3,0.22,0.17,5,0,0,1,51.5,1.5
7931,53,1,0,0,0,0,0.06,0.13,0.15,6,1,0,0,0,0
7932,53,1,0,0,0,0.92,0.72,0.66,0.57,2,1,0,0,0,0
7933,53,1,0,0,0,0.52,0.44,0.34,0.43,3,0,0,1,3,1.5
7934,54.5,1,0,0,0,0.21,0.28,0.37,0.26,4,1,0,0,0,0
7935,54.5,1,0,0,0,0.06,0.23,0.19,0.11,5,1,0,0,0,0
7936,54.5,1,0,0,0,0.02,0.21,0.1,0.1,6,1,0,0,0,0
7937,54.5,1,0,0,0,0.23,0.35,0.41,0.51,2,1,0,0,0,0
7938,54.5,1,0,0,0,0.02,0.23,0.17,0.21,4,0,0,1,54.5,4.5
7939,59,1,0,0,0,0.03,0.16,0.15,0.19,4,0,0,1,59,1.5
7940,60.5,1,0,0,0,0.04,0.3,0.28,0.22,5,1,0,0,0,0
7941,60.5,1,0,0,0,0.01,0.08,0.08,0.07,6,0,0,1,3,1.5
7942,61,1,0,0,0,0.98,0.64,0.68,0.63,2,1,0,0,0,0
7943,60.5,1,0,0,0,0.34,0.51,0.52,0.44,2,0,0,1,3,1.5
7944,62,1,0,0,0,0.16,0.3,0.19,0.25,3,0,0,1,1.5,1.5
7945,63.5,1,0,0,0,0,0.15,0.24,0.25,4,0,0,1,3,1.5
7946,65,1,0,0,0,0.67,0.33,0.31,0.29,5,1,0,0,0,0
7947,65,1,0,0,0,0,0.04,0.08,0.14,6,1,0,0,0,0
7948,65,1,0,0,0,0.81,0.63,0.59,0.57,2,0,0,1,65.5,1.5
7949,66.5,1,0,0,0,0,0.18,0.25,0.27,3,1,0,0,0,0
7950,66.5,1,0,0,0,0,0.13,0.18,0.09,5,1,0,0,0,0
7951,66.5,1,0,0,0,0,0.09,0.19,0.15,5,0,0,1,3,1.5
7952,68,1,0,0,0,0,0.11,0.08,0.21,6,1,0,0,0,0
7953,68,1,0,0,0,0.8,0.54,0.5,0.41,3,0,0,1,13.5,4.5
7954,72.5,1,0,0,0,0.01,0.14,0.18,0.19,4,1,0,0,0,0
7955,72.5,1,0,0,0,0.01,0.22,0.25,0.25,4,0,0,1,3,1.5
7956,74,1,0,0,0,0.86,0.42,0.3,0.23,5,1,0,0,0,0
7957,74,1,0,0,0,0,0.11,0.1,0.22,6,0,0,1,3,1.5
7958,75.5,1,0,0,0,0.39,0.31,0.39,0.29,3,0,0,1,13.5,45.5
7959,62.5,1,0,0,0,0.57,0.54,0.54,0.64,2,0,0,1,76,45.5
7960,121,1,0,0,0,0.96,0.69,0.61,0.51,3,0,0,1,3,1.5
7961,122.5,1,0,0,0,0.1,0.19,0.25,0.12,4,0,0,1,3,1.5
7962,124,1,0,0,0,0.38,0.26,0.27,0.24,5,0,0,1,3,1.5
7963,125.5,1,0,0,0,0.28,0.39,0.39,0.54,2,1,0,0,0,0
7964,125.5,1,0,0,0,0.08,0.23,0.24,0.3,3,0,0,1,125.5,1.5
7965,127,1,0,0,0,0.05,0.15,0.2,0.32,4,1,0,0,0,0
7966,127,1,0,0,0,0.34,0.19,0.13,0.2,5,1,0,0,0,0
7967,126,1,0,0,0,0.96,0.75,0.58,0.51,2,1,0,0,0,0
7968,125.5,1,0,0,0,0.81,0.7,0.69,0.61,2,1,0,0,0,0
7969,125.5,1,0,0,0,0.27,0.26,0.3,0.36,3,0,0,1,3,1.5
7970,127,1,0,0,0,0.8,0.44,0.45,0.38,4,1,0,0,0,0
7971,127,1,0,0,0,0,0.1,0.14,0.05,5,0,0,1,1.5,1.5
7972,127.5,1,0,0,0,0.67,0.56,0.55,0.56,2,0,0,1,13,-33
7973,115.5,1,0,0,0,0.56,0.57,0.49,0.54,2,0,0,1,128.5,-33
7974,94,1,0,0,0,0.69,0.55,0.57,0.55,2,1,0,0,0,0
7975,94,1,0,0,0,0.01,0.14,0.17,0.26,3,1,0,0,0,0
7976,94,1,0,0,0,0.77,0.37,0.44,0.47,4,1,0,0,0,0
7977,94,1,0,0,0,0.49,0.25,0.24,0.22,5,0,0,1,3,1.5
7978,95.5,1,0,0,0,0.91,0.67,0.61,0.74,2,1,0,0,0,0
7979,95.5,1,0,0,0,0.18,0.31,0.27,0.45,3,0,0,1,1.5,1.5
7980,97,1,0,0,0,0,0.13,0.21,0.31,4,1,0,0,0,0
7981,97,1,0,0,0,0.95,0.49,0.51,0.35,5,0,0,1,97,1.5
7982,97.5,1,0,0,0,0.27,0.34,0.36,0.52,2,1,0,0,0,0
7983,97,1,0,0,0,0.94,0.39,0.42,0.41,3,1,0,0,0,0
7984,97,1,0,0,0,0.92,0.62,0.51,0.48,3,0,0,1,3,1.5
7985,98.5,1,0,0,0,0,0.14,0.19,0.09,4,0,0,1,1.5,1.5
7986,100,1,0,0,0,0.7,0.28,0.3,0.34,5,1,0,0,0,0
7987,99,1,0,0,0,0.95,0.78,0.73,0.71,2,1,0,0,0,0
7988,98.5,1,0,0,0,0.01,0.2,0.25,0.3,3,1,0,0,0,0
7989,98.5,1,0,0,0,0.22,0.29,0.35,0.43,3,1,0,0,0,0
7990,98.5,1,0,0,0,0.03,0.11,0.22,0.21,4,0,0,1,1.5,1.5
7991,100,1,0,0,0,0.09,0.09,0.19,0.16,5,0,0,1,3,-27
7992,97,1,0,0,0,0.63,0.53,0.48,0.53,2,0,0,1,27,-27
7993,73,1,0,0,0,0.61,0.57,0.5,0.51,2,1,0,0,0,-27
7994,72,1,0,0,0,0.8,0.67,0.62,0.52,2,1,0,0,0,0
7995,71.5,1,0,0,0,0.55,0.53,0.39,0.45,2,0,0,1,72,1.5
7996,73,1,0,0,0,0.62,0.44,0.44,0.39,3,0,0,1,73,1.5
7997,74.5,1,0,0,0,0.18,0.26,0.25,0.25,4,0,0,1,1.5,1.5
7998,76,1,0,0,0,0,0.11,0.07,0.05,5,0,0,1,76,1.5
7999,77.5,1,0,0,0,0.96,0.7,0.68,0.59,2,0,0,1,3,1.5
8000,79,1,0,0,0,0,0.2,0.15,0.17,3,1,0,0,0,0
8001,79,1,0,0,0,0.33,0.22,0.22,0.2,4,0,0,1,1.5,1.5
8002,80.5,1,0,0,0,0.17,0.27,0.28,0.25,5,1,0,0,0,0
8003,80.5,1,0,0,0,0.4,0.36,0.4,0.37,3,0,0,1,9,4.5
8004,85,1,0,0,0,0.3,0.23,0.36,0.35,3,0,0,1,1.5,1.5
8005,86.5,1,0,0,0,0.25,0.15,0.25,0.31,4,0,0,1,1.5,1.5
8006,88,1,0,0,0,0,0.14,0.1,0.09,5,1,0,0,0,0
8007,88,1,0,0,0,0.25,0.35,0.37,0.39,2,0,0,1,1.5,1.5
8008,89.5,1,0,0,0,0.49,0.47,0.28,0.39,3,0,0,1,1.5,1.5
8009,91,1,0,0,0,0,0.14,0.17,0.19,4,0,0,1,91,1.5
8010,92.5,1,0,0,0,0.13,0.3,0.28,0.17,5,0,0,1,3,1.5
8011,93,1,0,0,0,0.04,0.28,0.38,0.33,2,0,0,1,94,-63
8012,29.5,1,0,0,0,0.85,0.62,0.61,0.44,2,0,0,1,3,1.5
8013,31,1,0,0,0,0.57,0.36,0.36,0.36,3,0,0,1,31,1.5
8014,32.5,1,0,0,0,0.09,0.22,0.17,0.27,4,1,0,0,0,0
8015,32.5,1,0,0,0,0.85,0.35,0.34,0.13,5,0,0,1,1.5,1.5
8016,34,1,0,0,0,0.62,0.48,0.49,0.56,2,0,0,1,34.5,1.5
8017,35.5,1,0,0,0,0.7,0.36,0.3,0.32,3,0,0,1,1.5,1.5
8018,37,1,0,0,0,0,0.14,0.15,0.11,4,0,0,1,3,1.5
8019,38.5,1,0,0,0,0,0.09,0.13,0.13,5,0,0,1,3,1.5
8020,40,1,0,0,0,0.68,0.42,0.44,0.36,3,0,0,1,13.5,4.5
8021,44.5,1,0,0,0,0.07,0.29,0.34,0.34,3,0,0,1,44.5,1.5
8022,46,1,0,0,0,0.03,0.17,0.17,0.15,4,0,0,1,3,1.5
8023,47.5,1,0,0,0,0.06,0.19,0.09,0.2,5,0,0,1,3,1.5
8024,49,1,0,0,0,0.59,0.54,0.51,0.52,2,0,0,1,1.5,1.5
8025,50.5,1,0,0,0,0.09,0.17,0.28,0.32,3,0,0,1,1.5,1.5
8026,52,1,0,0,0,0.04,0.27,0.26,0.29,4,1,0,0,0,0
8027,52,1,0,0,0,0.3,0.31,0.4,0.25,5,0,0,1,1.5,1.5
8028,53.5,1,0,0,0,0.4,0.44,0.46,0.5,2,1,0,0,0,0
8029,53.5,1,0,0,0,0.92,0.54,0.4,0.47,3,0,0,1,1.5,1.5
8030,55,1,0,0,0,0.24,0.32,0.29,0.3,4,1,0,0,0,0
8031,55,1,0,0,0,0,0.09,0.13,0.17,5,0,0,1,3,-3
8032,52,1,0,0,0,0.11,0.16,0.38,0.38,2,1,0,0,0,-3
8033,52,1,0,0,0,0.04,0.28,0.3,0.44,2,1,0,0,0,0
8034,52,1,0,0,0,0,0.16,0.17,0.12,3,1,0,0,0,0
8035,52,1,0,0,0,0,0.19,0.13,0.15,4,1,0,0,0,0
8036,52,1,0,0,0,0.16,0.23,0.12,0.21,5,0,0,1,3,1.5
8037,53.5,1,0,0,0,0.38,0.52,0.43,0.53,2,1,0,0,0,0
8038,53.5,1,0,0,0,0.05,0.29,0.2,0.24,3,1,0,0,0,0
8039,53.5,1,0,0,0,0.23,0.17,0.24,0.19,4,1,0,0,0,0
8040,53.5,1,0,0,0,0.28,0.3,0.31,0.32,5,0,0,1,1.5,1.5
8041,55,1,0,0,0,0.31,0.37,0.37,0.5,2,1,0,0,0,0
8042,55,1,0,0,0,0.17,0.21,0.31,0.28,3,1,0,0,0,0
8043,55,1,0,0,0,0.2,0.32,0.32,0.29,4,0,0,1,55,1.5
8044,56.5,1,0,0,0,0,0.14,0.05,0.16,5,1,0,0,0,0
8045,56.5,1,0,0,0,0.26,0.4,0.41,0.37,2,1,0,0,0,0
8046,56.5,1,0,0,0,0.33,0.35,0.4,0.32,3,1,0,0,0,0
8047,56.5,1,0,0,0,0.02,0.15,0.23,0.28,4,0,0,1,1.5,1.5
8048,58,1,0,0,0,0,0.07,0.17,0.16,5,0,0,1,58,1.5
8049,59.5,1,0,0,0,0.47,0.51,0.44,0.45,2,0,0,1,3,1.5
8050,61,1,0,0,0,0.39,0.26,0.33,0.31,3,0,0,1,61,1.5
8051,62.5,1,0,0,0,0,0.17,0.15,0.16,4,1,0,0,0,0
8052,62.5,1,0,0,0,0.63,0.41,0.28,0.3,5,0,0,1,1.5,1.5
8053,63,1,0,0,0,0.88,0.7,0.59,0.53,2,1,0,0,0,0
8054,62.5,1,0,0,0,0.57,0.6,0.62,0.55,2,1,0,0,0,0
8055,62.5,1,0,0,0,0.01,0.14,0.25,0.25,3,0,0,1,62.5,1.5
8056,64,1,0,0,0,0.34,0.34,0.23,0.3,4,0,0,1,3,1.5
8057,65.5,1,0,0,0,0.36,0.32,0.23,0.29,5,1,0,0,0,0
8058,64.5,1,0,0,0,0.43,0.42,0.44,0.53,2,1,0,0,0,0
8059,64,1,0,0,0,0.74,0.7,0.58,0.66,2,0,0,1,1.5,1.5
8060,65.5,1,0,0,0,0.38,0.37,0.36,0.36,3,0,0,1,3,1.5
8061,67,1,0,0,0,0.35,0.28,0.27,0.33,4,0,0,1,3,1.5
8062,68.5,1,0,0,0,0,0.09,0.13,0.1,5,0,0,1,1.5,-31
8063,67,1,0,0,0,0.24,0.41,0.35,0.42,2,0,0,1,68.5,-31
8064,37.5,1,0,0,0,0.13,0.31,0.41,0.46,2,1,0,0,0,0
8065,37.5,1,0,0,0,0.34,0.42,0.4,0.39,3,0,0,1,3,1.5
8066,39,1,0,0,0,0.01,0.16,0.26,0.2,4,0,0,1,3,1.5
8067,40.5,1,0,0,0,0.03,0.18,0.22,0.13,5,0,0,1,3,1.5
8068,42,1,0,0,0,0.15,0.4,0.35,0.37,2,1,0,0,0,0
8069,42,1,0,0,0,0.1,0.2,0.27,0.18,3,1,0,0,0,0
8070,42,1,0,0,0,0.23,0.28,0.2,0.31,4,1,0,0,0,0
8071,42,1,0,0,0,0.24,0.22,0.15,0.2,5,0,0,1,3,1.5
8072,43.5,1,0,0,0,0.34,0.45,0.37,0.34,3,1,0,0,0,0
8073,43.5,1,0,0,0,0.35,0.29,0.38,0.38,3,1,0,0,0,0
8074,43.5,1,0,0,0,0.34,0.19,0.24,0.2,4,0,0,1,43.5,1.5
8075,45,1,0,0,0,0.01,0.13,0.11,0.16,5,1,0,0,0,0
8076,45,1,0,0,0,1,0.96,0.9,0.87,2,0,0,1,1.5,1.5
8077,46.5,1,0,0,0,0.54,0.27,0.48,0.44,3,1,0,0,0,0
8078,46.5,1,0,0,0,0,0.14,0.11,0.08,4,1,0,0,0,0
8079,46.5,1,0,0,0,0.55,0.25,0.25,0.27,5,1,0,0,0,0
8080,45.5,1,0,0,0,0.15,0.34,0.34,0.31,2,1,0,0,0,0
8081,45,1,0,0,0,0.35,0.5,0.55,0.46,2,0,0,1,45.5,1.5
8082,46.5,1,0,0,0,0.21,0.31,0.29,0.23,3,0,0,1,46.5,1.5
8083,48,1,0,0,0,0.41,0.31,0.33,0.26,4,0,0,1,3,1.5
8084,49.5,1,0,0,0,0,0.06,0.17,0.13,5,0,0,1,49.5,1.5
8085,51,1,0,0,0,0.1,0.33,0.4,0.43,2,1,0,0,0,0
8086,51,1,0,0,0,0.66,0.54,0.33,0.51,3,1,0,0,0,0
8087,51,1,0,0,0,0.58,0.26,0.33,0.31,5,1,0,0,0,0
8088,51,1,0,0,0,0.07,0.22,0.14,0.23,5,1,0,0,0,0
8089,51,1,0,0,0,0.92,0.67,0.64,0.59,2,1,0,0,0,0
8090,51,1,0,0,0,0.79,0.52,0.54,0.43,3,0,0,1,3,1.5
8091,52.5,1,0,0,0,0.02,0.22,0.14,0.34,4,0,0,1,1.5,1.5
8092,54,1,0,0,0,0.04,0.13,0.17,0.16,5,1,0,0,0,0
8093,54,1,0,0,0,0.03,0.19,0.15,0.18,3,0,0,1,54.5,4.5
8094,58.5,1,0,0,0,0.01,0.25,0.31,0.28,3,1,0,0,0,0
8095,58.5,1,0,0,0,0.11,0.18,0.26,0.28,4,0,0,1,3,1.5
8096,60,1,0,0,0,0,0.12,0.15,0.15,5,0,0,1,60,1.5
8097,60.5,1,0,0,0,0.3,0.39,0.54,0.47,2,1,0,0,0,0
8098,60,1,0,0,0,0.26,0.32,0.31,0.39,3,0,0,1,13.5,-22
8099,47,0,1,0,0,0.55,0.27,0.3,0.32,2,0,1,0,0,-22
8100,47,0,1,0,0,0.54,0.23,0.29,0.35,2,0,0,1,47,-22
8101,38,1,0,0,0,0,0.12,0.18,0.2,3,0,0,1,38,1.5
8102,39.5,1,0,0,0,0,0.14,0.17,0.15,4,1,0,0,0,0
8103,39.5,1,0,0,0,1,0.86,0.71,0.47,5,1,0,0,0,0
8104,39.5,1,0,0,0,0.95,0.69,0.62,0.59,2,1,0,0,0,0
8105,39.5,1,0,0,0,0.59,0.47,0.43,0.48,3,0,0,1,1.5,1.5
8106,41,1,0,0,0,0.05,0.21,0.17,0.19,4,0,0,1,41,1.5
8107,42.5,1,0,0,0,0.38,0.25,0.36,0.3,5,1,0,0,0,0
8108,42.5,1,0,0,0,0.59,0.47,0.57,0.45,2,0,0,1,1.5,1.5
8109,44,1,0,0,0,0.8,0.42,0.46,0.5,3,1,0,0,0,0
8110,44,1,0,0,0,0,0.16,0.15,0.16,4,0,0,1,3,1.5
8111,45.5,1,0,0,0,0.02,0.12,0.14,0.11,5,1,0,0,0,0
8112,45.5,1,0,0,0,0.06,0.35,0.38,0.34,2,1,0,0,0,0
8113,45.5,1,0,0,0,0.36,0.43,0.4,0.4,3,0,0,1,3,1.5
8114,47,1,0,0,0,0.38,0.27,0.27,0.34,4,1,0,0,0,0
8115,47,1,0,0,0,0.79,0.19,0.23,0.2,5,0,0,1,3,1.5
8116,47.5,1,0,0,0,0.57,0.59,0.47,0.61,2,0,0,1,13.5,4.5
8117,51.5,1,0,0,0,0.01,0.23,0.24,0.22,3,1,0,0,0,0
8118,51.5,1,0,0,0,0.08,0.27,0.26,0.31,3,0,0,1,51.5,1.5
8119,53,1,0,0,0,0.04,0.21,0.17,0.12,4,1,0,0,0,0
8120,53,1,0,0,0,0.01,0.17,0.12,0.06,5,0,0,1,1.5,1.5
8121,54.5,1,0,0,0,0.22,0.36,0.4,0.47,2,0,0,1,3,1.5
8122,56,1,0,0,0,0.41,0.37,0.27,0.44,3,1,0,0,0,0
8123,56,1,0,0,0,0.11,0.29,0.27,0.17,4,0,0,1,3,-3
8124,53,1,0,0,0,0.51,0.56,0.55,0.53,2,1,0,0,0,-3
8125,53,1,0,0,0,0.04,0.13,0.2,0.19,5,1,0,0,0,0
8126,53,1,0,0,0,0.28,0.45,0.52,0.51,2,0,0,1,1.5,1.5
8127,54.5,1,0,0,0,0.01,0.19,0.17,0.13,3,1,0,0,0,0
8128,54.5,1,0,0,0,0.17,0.26,0.3,0.17,4,0,0,1,54.5,-42
8129,12.5,1,0,0,0,0.84,0.43,0.37,0.31,5,1,0,0,0,0
8130,12.5,1,0,0,0,1,0.83,0.83,0.82,2,0,0,1,1.5,1.5
8131,14,1,0,0,0,0.6,0.43,0.54,0.41,3,1,0,0,0,0
8132,14,1,0,0,0,0.31,0.3,0.21,0.33,4,1,0,0,0,0
8133,14,1,0,0,0,0,0.1,0.09,0.07,5,0,0,1,3,1.5
8134,15.5,1,0,0,0,0.43,0.43,0.44,0.58,2,0,0,1,3,1.5
8135,17,1,0,0,0,0.31,0.26,0.31,0.3,3,0,0,1,3,1.5
8136,18.5,1,0,0,0,0,0.1,0.18,0.22,4,0,0,1,1.5,1.5
8137,20,1,0,0,0,0.79,0.38,0.34,0.32,5,0,0,1,20,1.5
8138,21.5,1,0,0,0,0.74,0.6,0.59,0.63,2,1,0,0,0,0
8139,21.5,1,0,0,0,0.6,0.37,0.41,0.34,3,1,0,0,0,0
8140,21.5,1,0,0,0,0.4,0.29,0.29,0.32,4,1,0,0,0,0
8141,21.5,1,0,0,0,0,0.1,0.08,0.14,5,0,0,1,1.5,1.5
8142,23,1,0,0,0,0.82,0.7,0.6,0.64,2,0,0,1,3,1.5
8143,24.5,1,0,0,0,0,0.22,0.26,0.19,3,0,0,1,3,1.5
8144,26,1,0,0,0,0,0.16,0.12,0.17,4,1,0,0,0,0
8145,26,1,0,0,0,0.11,0.16,0.13,0.18,5,0,0,1,1.5,1.5
8146,27.5,1,0,0,0,0.55,0.49,0.42,0.38,3,1,0,0,0,0
8147,27.5,1,0,0,0,0.02,0.26,0.29,0.31,3,0,0,1,3,1.5
8148,29,1,0,0,0,0.97,0.84,0.64,0.57,4,1,0,0,0,0
8149,29,1,0,0,0,0.57,0.27,0.27,0.33,5,1,0,0,0,0
8150,29,1,0,0,0,0.24,0.43,0.54,0.45,2,1,0,0,0,0
8151,29,1,0,0,0,0.23,0.26,0.25,0.28,4,0,0,1,9,30.5
8152,20,1,0,0,0,0.62,0.47,0.55,0.6,2,0,1,0,27,30.5
8153,2,0,1,0,0,0.55,0.38,0.32,0.38,2,0,1,0,18,30.5
8154,59.5,1,0,0,0,0,0.15,0.23,0.25,4,0,0,1,3,1.5
8155,61,1,0,0,0,0.02,0.15,0.14,0.22,5,1,0,0,0,0
8156,61,1,0,0,0,0.53,0.56,0.57,0.48,2,0,0,1,3,1.5
8157,62.5,1,0,0,0,0.4,0.43,0.28,0.37,3,0,0,1,3,1.5
8158,64,1,0,0,0,0.34,0.36,0.29,0.21,4,1,0,0,0,0
8159,64,1,0,0,0,0.1,0.21,0.22,0.27,5,0,0,1,64,1.5
8160,65.5,1,0,0,0,0.87,0.62,0.62,0.58,2,0,0,1,1.5,46
8161,64.5,1,0,0,0,0.87,0.63,0.57,0.54,2,0,0,1,66,46
8162,111.5,1,0,0,0,0.75,0.36,0.41,0.49,3,0,0,1,3,1.5
8163,113,1,0,0,0,0.39,0.2,0.2,0.26,4,0,0,1,3,1.5
8164,113.5,1,0,0,0,0.19,0.42,0.4,0.43,2,0,0,1,34.5,13
8165,126,1,0,0,0,0.12,0.32,0.43,0.38,2,0,0,1,1.5,1.5
8166,127.5,1,0,0,0,0.22,0.24,0.29,0.27,3,1,0,0,0,0
8167,127.5,1,0,0,0,0.72,0.59,0.49,0.56,2,1,0,0,0,0
8168,127.5,1,0,0,0,0.78,0.43,0.36,0.41,3,1,0,0,0,0
8169,126.5,1,0,0,0,0.93,0.72,0.71,0.68,2,1,0,0,0,0
8170,126,1,0,0,0,0.78,0.65,0.66,0.67,2,1,0,0,0,0
8171,126,1,0,0,0,0,0.19,0.23,0.23,3,1,0,0,0,0
8172,126,1,0,0,0,0.96,0.81,0.74,0.58,2,0,0,1,126.5,1.5
8173,127.5,1,0,0,0,0.45,0.36,0.46,0.35,3,0,0,1,3,-95
8174,124.5,1,0,0,0,0.64,0.46,0.41,0.66,2,0,0,1,127.5,-95
8175,32.5,1,0,0,0,0.7,0.7,0.54,0.64,2,1,0,0,0,0
8176,32.5,1,0,0,0,0.05,0.19,0.14,0.14,3,1,0,0,0,0
8177,31.5,1,0,0,0,0.18,0.31,0.36,0.38,2,1,0,0,0,0
8178,31,1,0,0,0,0.3,0.41,0.41,0.44,2,1,0,0,0,0
8179,31,1,0,0,0,0.79,0.38,0.38,0.49,3,0,0,1,31,1.5
8180,32.5,1,0,0,0,0.11,0.31,0.35,0.36,2,0,0,1,3,1.5
8181,34,1,0,0,0,0.82,0.51,0.51,0.43,3,0,0,1,3,1.5
8182,35.5,1,0,0,0,0.94,0.68,0.66,0.49,2,0,0,1,3,1.5
8183,37,1,0,0,0,0.74,0.42,0.4,0.37,3,0,0,1,1.5,1.5
